seq,orientation,angular velocity,linear acceleration,secs,nsecs
1105344,"(0.013918726705014706, -0.18915797770023346, -0.8964855074882507, 0.4004230499267578)","(-0.4576311409473419, -0.1619369089603424, 0.02113885059952736)","(-0.34512939453125, 0.32105407714843753, -0.44322509765625)",1624955781,226872920
1105345,"(0.013303874991834164, -0.187587708234787, -0.8967729210853577, 0.4005390703678131)","(-0.7718842625617981, 0.043126583099365234, 0.0376504547894001)","(0.31641845703125004, 0.20411682128906253, -2.6372192382812503)",1624955781,231888532
1105346,"(0.01300644502043724, -0.1853279322385788, -0.8971074819564819, 0.40085142850875854)","(-0.9987857341766357, 0.31263861060142517, 0.07759788632392883)","(0.06474914550781251, -0.0853851318359375, -2.4193450927734377)",1624955781,236851215
1105347,"(0.012271886691451073, -0.1819792240858078, -0.8977388143539429, 0.4009953737258911)","(-0.5977134704589844, 0.10864037275314331, -0.0198738481849432)","(0.0777587890625, 0.20187377929687503, 2.1211700439453125)",1624955781,241816043
1105348,"(0.012098350562155247, -0.1813172996044159, -0.8978794813156128, 0.40098562836647034)","(-0.3111572265625, 0.04792027547955513, -0.018808582797646523)","(0.1087127685546875, 0.157012939453125, 1.2311309814453126)",1624955781,246871948
1105349,"(0.011986312456429005, -0.18110743165016174, -0.8979182839393616, 0.4009968936443329)","(-0.10556109249591827, -0.017060883343219757, 0.008888304233551025)","(-0.01614990234375, 0.2667724609375, 0.8466735839843751)",1624955781,251895904
1105350,"(0.01182209700345993, -0.18092572689056396, -0.8979175686836243, 0.40108540654182434)","(-0.11514847725629807, -0.027713531628251076, 0.05043363571166992)","(-0.0322998046875, 0.098992919921875, -0.1117034912109375)",1624955781,256818532
1105351,"(0.011624076403677464, -0.18039801716804504, -0.8979638814926147, 0.40122509002685547)","(-0.337788850069046, 0.026082344353199005, 0.07280419766902924)","(-0.15641479492187502, 0.6168365478515625, -1.1346801757812501)",1624955781,261866092
1105352,"(0.011397873982787132, -0.1794097125530243, -0.8980603814125061, 0.40145865082740784)","(-0.5018396377563477, 0.11609722673892975, 0.09357686340808868)","(0.033197021484375006, 0.381915283203125, -0.68726806640625)",1624955781,266868591
1105353,"(0.011146733537316322, -0.1780918836593628, -0.8981733918190002, 0.4017995297908783)","(-0.6286061406135559, 0.16137099266052246, 0.13725271821022034)","(-0.091217041015625, 0.31103515625, -0.433355712890625)",1624955781,271872997
1105354,"(0.011048201471567154, -0.17703785002231598, -0.8981887102127075, 0.4022334814071655)","(-0.5306017994880676, 0.17628470063209534, 0.1899833381175995)","(-0.11499328613281251, 1.0144531250000002, 0.0426177978515625)",1624955781,276834487
1105355,"(0.010969777591526508, -0.1757436841726303, -0.8979494571685791, 0.4033355414867401)","(-0.1737380474805832, 0.12728251516819, 0.2549645006656647)","(0.0192901611328125, 0.3923828125, 1.1294464111328126)",1624955781,282381534
1105356,"(0.011025647632777691, -0.17546454071998596, -0.8977758288383484, 0.40384161472320557)","(-0.09171264618635178, 0.11449933052062988, 0.2309960275888443)","(0.18811645507812502, -0.15297546386718752, 1.17535400390625)",1624955781,286876916
1105357,"(0.011079588904976845, -0.17534001171588898, -0.8975831866264343, 0.4043220579624176)","(-0.005958825349807739, 0.08573717623949051, 0.2214086502790451)","(0.03529052734375, -0.23671569824218752, 0.08344116210937501)",1624955781,291856050
1105358,"(0.011160021647810936, -0.17516456544399261, -0.8974103927612305, 0.4047790765762329)","(0.039847563952207565, 0.06922557204961777, 0.20969073474407196)","(-0.28890380859375003, -0.7457366943359376, 0.8335144042968751)",1624955781,297155380
1105359,"(0.011264767497777939, -0.17522743344306946, -0.8972012996673584, 0.4052121341228485)","(0.052630744874477386, 0.07881295680999756, 0.20223388075828552)","(0.22295837402343752, 0.26737060546875, 0.551788330078125)",1624955781,301909685
1105360,"(0.011347268708050251, -0.17508193850517273, -0.8970533013343811, 0.4056001305580139)","(0.012150677852332592, 0.1043793112039566, 0.1665475070476532)","(0.15716247558593752, -0.5582183837890625, 0.0148040771484375)",1624955781,306890249
1105361,"(0.011549929156899452, -0.17520621418952942, -0.8968624472618103, 0.4059624969959259)","(0.04410862550139427, 0.07721506059169769, 0.17773279547691345)","(-0.20052795410156252, 0.539227294921875, -0.43395385742187503)",1624955781,311787843
1105362,"(0.011560147628188133, -0.1754130870103836, -0.8966561555862427, 0.40632835030555725)","(0.10003503412008286, -0.0037450718227773905, 0.18625490367412567)","(-0.1266571044921875, 0.1867706298828125, 1.6058685302734377)",1624955781,316833496
1105363,"(0.011836347170174122, -0.1758200079202652, -0.8961549997329712, 0.40724873542785645)","(0.10323082655668259, 0.05484449863433838, 0.25549712777137756)","(-0.22400512695312502, 0.46610412597656253, 0.6661834716796875)",1624955781,322087526
1105364,"(0.011716466397047043, -0.1759372353553772, -0.8962836265563965, 0.4069184362888336)","(0.016944369301199913, -0.09695574641227722, -0.14717300236225128)","(-1.3169647216796876, -1.7078521728515625, -1.1944946289062501)",1624955781,326814651
1105365,"(0.011450338177382946, -0.17589542269706726, -0.896403431892395, 0.40668028593063354)","(-0.008089355193078518, -0.06393253803253174, -0.12533506751060486)","(0.713287353515625, -0.70521240234375, 0.28367004394531253)",1624955781,331854343
1105366,"(0.01131875067949295, -0.17618486285209656, -0.896533191204071, 0.4062725007534027)","(0.06328339129686356, -0.10654313117265701, -0.18552254140377045)","(0.4948150634765625, 0.515301513671875, 0.730633544921875)",1624955781,336804866
1105367,"(0.0112867197021842, -0.17705290019512177, -0.8966240882873535, 0.40569522976875305)","(0.20975731313228607, -0.19282959401607513, -0.23505735397338867)","(0.29787597656250003, 1.5672882080078125, -0.10078735351562501)",1624955781,341801166
1105368,"(0.011207843199372292, -0.17832380533218384, -0.896659791469574, 0.40506160259246826)","(0.4068313241004944, -0.2444949448108673, -0.2627542316913605)","(0.8197570800781251, 1.0240234375000001, -0.33600769042968753)",1624955781,346932411
1105369,"(0.011388828046619892, -0.179827019572258, -0.8965408205986023, 0.40465518832206726)","(0.576741099357605, -0.22425490617752075, -0.14291194081306458)","(0.16643371582031252, 1.0732208251953126, 0.3923828125)",1624955781,351832866
1105370,"(0.011911449022591114, -0.18251532316207886, -0.8959269523620605, 0.40479615330696106)","(0.5682189464569092, -0.1161305159330368, 0.1846570074558258)","(-0.32015686035156254, 1.41162109375, -2.043112182617188)",1624955781,356817960
1105371,"(0.012279985472559929, -0.18335452675819397, -0.8953663110733032, 0.4056452214717865)","(0.4483766555786133, 0.06869293749332428, 0.4200805425643921)","(-0.8402435302734376, 1.702020263671875, 1.7625823974609376)",1624955781,361821413
1105372,"(0.01265899371355772, -0.18335822224617004, -0.8948508501052856, 0.40676742792129517)","(0.010552780702710152, 0.18107838928699493, 0.5543039441108704)","(-0.8809173583984375, 1.0353881835937502, -0.41929931640625)",1624955781,366896629
1105373,"(0.012697769328951836, -0.18262316286563873, -0.8944621682167053, 0.4079495966434479)","(-0.30849406123161316, 0.25298377871513367, 0.5468470454216003)","(0.01614990234375, 0.5130584716796875, -0.07521667480468751)",1624955781,371868610
1105374,"(0.012896649539470673, -0.18205773830413818, -0.8939338326454163, 0.40935105085372925)","(-0.15616117417812347, 0.3030512034893036, 0.6437861919403076)","(0.1338348388671875, 0.26931457519531254, 1.0262664794921876)",1624955781,376891613
1105375,"(0.013229575008153915, -0.18210597336292267, -0.8933384418487549, 0.4106161296367645)","(0.185256227850914, 0.2242216169834137, 0.5883923768997192)","(-0.0423187255859375, -0.5890228271484376, 0.495562744140625)",1624955781,382417678
1105376,"(0.013677307404577732, -0.1823236346244812, -0.8926988840103149, 0.4118930399417877)","(0.2630205452442169, 0.25298377871513367, 0.5905229449272156)","(0.07387084960937501, -0.5034881591796876, 0.21024780273437502)",1624955781,386899709
1105377,"(0.013820896856486797, -0.18228337168693542, -0.8922101855278015, 0.41296273469924927)","(0.20123519003391266, 0.14965307712554932, 0.49145328998565674)","(0.048748779296875, -1.5601104736328126, 1.0092193603515627)",1624955781,391863584
1105378,"(0.014028039760887623, -0.18177004158496857, -0.891426146030426, 0.4148692190647125)","(-0.09597370773553848, 0.15870782732963562, 0.38865524530410767)","(-0.2711090087890625, -1.4931182861328125, 1.8334625244140625)",1624955781,396873712
1105379,"(0.014136198908090591, -0.18158785998821259, -0.8911123871803284, 0.4156179130077362)","(-0.03205781430006027, 0.1411309540271759, 0.3503057062625885)","(0.4281219482421875, -1.3749847412109375, 1.8657623291015626)",1624955781,401932477
1105380,"(0.014254027046263218, -0.1816619634628296, -0.8908792734146118, 0.4160805642604828)","(0.06807708740234375, 0.07295399904251099, 0.22087602317333221)","(-0.42857055664062504, -2.4531402587890625, 3.0004425048828125)",1624955781,406854629
1105381,"(0.014341216534376144, -0.1816456913948059, -0.8907524943351746, 0.41636085510253906)","(0.0702076107263565, 0.015962328761816025, 0.13672009110450745)","(-0.46146850585937504, -0.37174682617187504, 0.7273437500000001)",1624955781,411830186
1105382,"(0.014433049596846104, -0.18186098337173462, -0.8906688690185547, 0.4164426028728485)","(0.11015504598617554, 0.003711782395839691, 0.042444147169589996)","(-0.06474914550781251, -0.6630432128906251, 1.2936370849609375)",1624955781,416885614
1105383,"(0.014444004744291306, -0.18184633553028107, -0.8906968235969543, 0.4163888096809387)","(0.05902233347296715, -0.05274725705385208, -0.01667805388569832)","(-0.5476013183593751, -0.44292602539062503, 0.972882080078125)",1624955781,421901226
1105384,"(0.014351477846503258, -0.18174342811107635, -0.8909100294113159, 0.4159758687019348)","(-0.07360314577817917, -0.05274725705385208, -0.1972404569387436)","(-1.4177520751953125, 0.31507263183593753, -1.8558929443359375)",1624955781,426931858
1105385,"(0.01425450760871172, -0.18181487917900085, -0.8911388516426086, 0.41545799374580383)","(-0.00489356042817235, -0.09642311930656433, -0.2430468499660492)","(1.1037261962890625, 2.10845947265625, 0.7907470703125)",1624955781,431840181
1105386,"(0.01480204425752163, -0.18338370323181152, -0.8907451033592224, 0.41559359431266785)","(0.3098922073841095, -0.017593516036868095, 0.08185894787311554)","(0.23851013183593753, 3.1163330078125004, 2.2043121337890628)",1624955781,436923027
1105387,"(0.015485194511711597, -0.18453408777713776, -0.8904482126235962, 0.41569554805755615)","(0.2630205452442169, -0.05700831487774849, 0.14151377975940704)","(-1.9797088623046877, 3.1538665771484378, -3.175100708007813)",1624955781,441792964
1105388,"(0.015484113246202469, -0.1852712631225586, -0.8898593783378601, 0.41663211584091187)","(0.33865436911582947, -0.05700831487774849, 0.49038803577423096)","(-0.0034393310546875, 2.932403564453125, 0.17989196777343752)",1624955781,446839809
1105389,"(0.015595108270645142, -0.1857418566942215, -0.8890774846076965, 0.4180855453014374)","(0.26515108346939087, 0.08307401835918427, 0.7247462868690491)","(-0.5372833251953125, 1.8968658447265627, 0.38909301757812503)",1624955781,451895713
1105390,"(0.016058243811130524, -0.18652725219726562, -0.8879348039627075, 0.420142263174057)","(0.22040995955467224, 0.3392702341079712, 0.9990520477294922)","(1.356292724609375, 2.863916015625, -1.0020416259765625)",1624955781,456923961
1105391,"(0.016337905079126358, -0.18577466905117035, -0.8870618343353271, 0.4223037660121918)","(-0.19078227877616882, 0.44313356280326843, 1.0027804374694824)","(0.0480010986328125, 0.21652832031250002, -1.8639678955078127)",1624955781,461894512
1105392,"(0.016615774482488632, -0.18495626747608185, -0.8862020373344421, 0.4244523048400879)","(-0.21847917139530182, 0.4537861943244934, 0.9947909712791443)","(-0.6518280029296876, -0.7452880859375001, -1.2906463623046875)",1624955781,466867208
1105393,"(0.01658286154270172, -0.18463188409805298, -0.8855248093605042, 0.42600560188293457)","(-0.09118001908063889, 0.18374155461788177, 0.7513779401779175)","(-1.4929687500000002, -1.9240814208984376, -0.7044647216796875)",1624955781,471849441
1105394,"(0.016747750341892242, -0.18493559956550598, -0.8840823173522949, 0.42885419726371765)","(-0.027264123782515526, 0.17734995484352112, 0.7274094820022583)","(0.936993408203125, 0.7627838134765625, 0.5802001953125)",1624955781,476835012
1105395,"(0.017088986933231354, -0.18427592515945435, -0.8833774924278259, 0.43057382106781006)","(-0.15136748552322388, 0.4127734899520874, 0.7891948223114014)","(-0.0198883056640625, -0.5857330322265626, -1.893426513671875)",1624955781,481924772
1105396,"(0.017086438834667206, -0.18352538347244263, -0.8826852440834045, 0.4323108196258545)","(-0.06721155345439911, 0.3429986536502838, 0.7780095338821411)","(0.731231689453125, -1.9297637939453127, 1.0486968994140626)",1624955781,486943244
1105397,"(0.01725049316883087, -0.18297173082828522, -0.8820728659629822, 0.43378645181655884)","(-0.14923694729804993, 0.30038806796073914, 0.6895925998687744)","(-0.3385498046875, -2.790792846679688, 1.5952514648437501)",1624955781,491905450
1105398,"(0.017272140830755234, -0.18212655186653137, -0.8816663026809692, 0.4349663257598877)","(-0.058156806975603104, 0.21676476299762726, 0.527672290802002)","(-0.5603118896484376, -2.6508270263671876, 1.1297454833984375)",1624955781,497006893
1105399,"(0.017013773322105408, -0.18107175827026367, -0.8814131617546082, 0.4359288513660431)","(-0.25842660665512085, 0.16776257753372192, 0.4248742461204529)","(-0.18123779296875, -2.333212280273438, 0.27993164062500003)",1624955781,501888275
1105400,"(0.01699892058968544, -0.1804693192243576, -0.881199836730957, 0.43661007285118103)","(-0.11887690424919128, 0.14006568491458893, 0.305031955242157)","(-0.33197021484375, -1.2694122314453127, 0.2660247802734375)",1624955781,506924867
1105401,"(0.01655542477965355, -0.17918358743190765, -0.8807520270347595, 0.43805792927742004)","(-0.06188523396849632, 0.08573717623949051, 0.2954445481300354)","(0.0297576904296875, -1.9073333740234377, 1.2137847900390626)",1624955781,511834621
1105402,"(0.01667593978345394, -0.17842461168766022, -0.8806663155555725, 0.438535213470459)","(-0.07892946898937225, 0.25298377871513367, 0.15909065306186676)","(0.20905151367187502, -2.340240478515625, 0.14146118164062502)",1624955781,516871213
1105403,"(0.0175616554915905, -0.1786780059337616, -0.8805723190307617, 0.4385862648487091)","(0.2832605838775635, 0.3067796528339386, -0.030526496469974518)","(0.25062255859375004, -1.9260253906250002, 2.3354553222656254)",1624955781,521899700
1105404,"(0.01926463469862938, -0.18031911551952362, -0.8803258538246155, 0.4383377432823181)","(1.0113691091537476, 0.3339439034461975, -0.1743372529745102)","(0.1326385498046875, -1.1928497314453126, 3.4152557373046877)",1624955781,526779174
1105405,"(0.021451851353049278, -0.18304449319839478, -0.8799614906311035, 0.4378378689289093)","(1.5498605966567993, 0.2923985719680786, -0.2808637320995331)","(0.536236572265625, 0.1592559814453125, 2.38360595703125)",1624955781,531816959
1105406,"(0.02323823794722557, -0.18501999974250793, -0.8797773122787476, 0.4372861385345459)","(1.1583757400512695, 0.2753543257713318, -0.3112238049507141)","(1.19329833984375, 1.1061187744140626, 3.1268005371093754)",1624955781,536908388
1105407,"(0.02433185651898384, -0.18584230542182922, -0.8798598051071167, 0.43671149015426636)","(0.5415873527526855, 0.22315634787082672, -0.32720276713371277)","(1.4608184814453127, 1.8863983154296877, 3.6219146728515628)",1624955781,541870594
1105408,"(0.0252873245626688, -0.18710210919380188, -0.8798123002052307, 0.43621474504470825)","(0.6981812715530396, 0.08999823778867722, -0.25423213839530945)","(1.6166351318359375, 2.6656311035156253, 4.373782348632813)",1624955781,546916961
1105409,"(0.026224274188280106, -0.18972647190093994, -0.8792155981063843, 0.43622899055480957)","(0.4521050751209259, -0.13637055456638336, 0.11168636381626129)","(1.4425750732421876, 3.3706939697265628, 5.384646606445313)",1624955781,551826000
1105410,"(0.02545343153178692, -0.19032517075538635, -0.8789923191070557, 0.43646368384361267)","(0.10216555744409561, -0.4010888636112213, 0.21022336184978485)","(0.6575103759765626, 3.492117309570313, 6.177786254882813)",1624955781,556892871
1105411,"(0.023866107687354088, -0.1906847208738327, -0.8787575364112854, 0.4368691146373749)","(-0.1545632779598236, -0.663144052028656, 0.34764254093170166)","(0.24748229980468753, 3.777731323242188, 6.169412231445313)",1624955781,561895132
1105412,"(0.021498003974556923, -0.191008061170578, -0.878423273563385, 0.4375225901603699)","(-0.3170161843299866, -0.9433087110519409, 0.5324659943580627)","(-0.042767333984375, 4.4394287109375, 5.8730316162109375)",1624955781,566812753
1105413,"(0.018454020842909813, -0.1913152039051056, -0.8779527544975281, 0.438470721244812)","(-0.4480437636375427, -1.181395411491394, 0.7343336939811707)","(-0.3168670654296875, 4.63382568359375, 4.858578491210938)",1624955781,571937561
1105414,"(0.014813927933573723, -0.19145439565181732, -0.8773708343505859, 0.43971121311187744)","(-0.6254103779792786, -1.358229398727417, 0.9223529696464539)","(0.093011474609375, 4.434942626953125, 3.6226623535156253)",1624955781,577178478
1105415,"(0.010694625787436962, -0.19141213595867157, -0.8766707181930542, 0.44124287366867065)","(-0.7841348052024841, -1.4860612154006958, 1.1013174057006836)","(0.23671569824218752, 3.8895843505859378, 2.433551025390625)",1624955781,581889390
