seq,orientation,angular velocity,linear acceleration,secs,nsecs
1093032,"(0.04563821107149124, -0.09984585642814636, -0.7287673950195312, 0.6758955121040344)","(0.012450283393263817, -0.01093561016023159, -0.011751203797757626)","(-0.14445190429687502, -0.01854248046875, 0.26258544921875004)",1624948028,482164621
1093033,"(0.04564028978347778, -0.09983295202255249, -0.7287688255310059, 0.6758957505226135)","(-0.004061322193592787, -0.01466403715312481, -0.005892246495932341)","(-0.03409423828125, 0.0198883056640625, 0.30565185546875)",1624948028,487128019
1093034,"(0.045636337250471115, -0.09981457144021988, -0.7287706136703491, 0.6758967638015747)","(-0.0013981601223349571, -0.003478755708783865, -0.0016311868093907833)","(-0.029159545898437503, -0.018093872070312503, 0.3294281005859375)",1624948028,492152690
1093035,"(0.045635394752025604, -0.09978947043418884, -0.7287731766700745, 0.6758977174758911)","(-0.008322382345795631, 0.00024967145873233676, 0.0004993429174646735)","(-0.0719268798828125, -0.055926513671875004, 0.2241546630859375)",1624948028,497151851
1093036,"(0.04563511162996292, -0.09978345781564713, -0.728773832321167, 0.6758979558944702)","(-0.01364870648831129, 0.010369688272476196, 0.004760402720421553)","(-0.014355468750000001, -0.0032897949218750003, 0.1093109130859375)",1624948028,502115726
1093037,"(0.04561525955796242, -0.09980472177267075, -0.728770911693573, 0.6758993268013)","(-0.0013981601223349571, 0.008771790191531181, 0.0015646078391000628)","(0.10467529296875001, 0.054132080078125006, 0.027963256835937502)",1624948028,507087469
1093038,"(0.045679423958063126, -0.09981728345155716, -0.7287552952766418, 0.6759099960327148)","(0.02470082975924015, 0.02208760194480419, 0.004760402720421553)","(0.038430786132812506, -0.0282623291015625, -0.09630126953125001)",1624948028,512156724
1093039,"(0.04575436934828758, -0.09985510259866714, -0.7287219762802124, 0.6759352684020996)","(0.027363991364836693, 0.012500218115746975, 0.017010949552059174)","(-0.042468261718750004, 0.0659454345703125, -0.172564697265625)",1624948028,517142772
1093040,"(0.045826077461242676, -0.09993453323841095, -0.7287105917930603, 0.675930917263031)","(0.023102931678295135, 0.007706525735557079, 0.0004993429174646735)","(0.07716064453125, 0.24090270996093752, -0.2630340576171875)",1624948028,522156953
1093041,"(0.04583645984530449, -0.09994934499263763, -0.7287093997001648, 0.6759293079376221)","(0.0039281644858419895, -0.0029461232479661703, -0.005892246495932341)","(-0.004336547851562501, 0.044412231445312506, -0.22953796386718753)",1624948028,527245283
1093042,"(0.04582645744085312, -0.09996634721755981, -0.7287072539329529, 0.6759297847747803)","(-0.010985543951392174, 0.00024967145873233676, 0.0036951375659555197)","(0.0814971923828125, -0.0179443359375, -0.21981811523437503)",1624948028,532123327
1093043,"(0.04578782990574837, -0.09995317459106445, -0.728725254535675, 0.675915002822876)","(-0.020572928711771965, -0.009870344772934914, -0.00855540856719017)","(-0.0001495361328125, 0.05458068847656251, 0.0480010986328125)",1624948028,537167549
1093044,"(0.045687466859817505, -0.09987401217222214, -0.7287623286247253, 0.6758934259414673)","(-0.01897503063082695, -0.01732719875872135, -0.005359613802284002)","(-0.0770111083984375, -0.0913665771484375, 0.205462646484375)",1624948028,542135238
1093045,"(0.045688923448324203, -0.09985655546188354, -0.7287642359733582, 0.6758939027786255)","(-0.0019307925831526518, -0.020522993057966232, -0.0010985544649884105)","(-0.043365478515625, 0.014205932617187502, 0.3727935791015625)",1624948028,547152280
1093046,"(0.04568059369921684, -0.09983095526695251, -0.7287666201591492, 0.675895631313324)","(0.0039281644858419895, -0.015729302540421486, 0.0026298726443201303)","(-0.03828125, -0.061907958984375004, 0.32957763671875)",1624948028,552124977
1093047,"(0.04568025842308998, -0.09984409809112549, -0.7287652492523193, 0.6758952140808105)","(0.006058693863451481, -0.008805080316960812, -3.3289528801105917e-05)","(0.07162780761718751, 0.1244140625, 0.35843811035156253)",1624948028,557156801
1093048,"(0.045680418610572815, -0.0998329222202301, -0.7287664413452148, 0.6758955717086792)","(0.001797634526155889, 0.0013149363221600652, -0.0016311868093907833)","(-0.028710937500000002, -0.0046356201171875, 0.19080810546875002)",1624948028,562150955
1093049,"(0.0456729531288147, -0.09984222054481506, -0.7287651896476746, 0.6758960485458374)","(-0.0019307925831526518, 0.00397809874266386, -0.0026964517310261726)","(0.07147827148437501, 0.043215942382812504, 0.1670318603515625)",1624948028,567132472
1093050,"(0.04565802216529846, -0.09984547644853592, -0.7287643551826477, 0.675897479057312)","(-0.0061918520368635654, 0.006108628585934639, 0.0036951375659555197)","(0.06639404296875001, -0.042767333984375, -0.00059814453125)",1624948028,572144031
1093051,"(0.04565253108739853, -0.09984756261110306, -0.7287639379501343, 0.675898015499115)","(-0.008322382345795631, 0.017293909564614296, 0.009021461941301823)","(0.01854248046875, -0.0378326416015625, -0.11544189453125)",1624948028,577152490
1093052,"(0.045639924705028534, -0.09987471252679825, -0.7287606596946716, 0.6758983731269836)","(0.013515548780560493, 0.013565482571721077, -0.005359613802284002)","(0.1040771484375, -0.018991088867187502, -0.1487884521484375)",1624948028,582196712
1093053,"(0.04565392807126045, -0.09988013654947281, -0.7287605404853821, 0.6758967041969299)","(0.010319753549993038, 0.009837055578827858, 0.0004993429174646735)","(-0.0441131591796875, 0.042916870117187506, -0.12486267089843751)",1624948028,587105989
1093054,"(0.04566055163741112, -0.09989187866449356, -0.7287595868110657, 0.675895631313324)","(0.008721856400370598, -0.007207182701677084, -0.004826981574296951)","(0.0035888671875000003, 0.033197021484375006, -0.162994384765625)",1624948028,592132568
1093055,"(0.04564652964472771, -0.099888376891613, -0.7287594676017761, 0.6758972406387329)","(-0.0056592198088765144, -0.008805080316960812, -0.0032290841918438673)","(0.0321502685546875, -0.0862823486328125, -0.09615173339843751)",1624948028,597140550
1093056,"(0.04564198479056358, -0.09988319128751755, -0.7287598252296448, 0.6758978962898254)","(-0.008855014108121395, -0.011468241922557354, -0.0010985544649884105)","(-0.0013458251953125, -0.033496093750000004, 0.023477172851562502)",1624948028,602194070
1093057,"(0.04562055692076683, -0.09988579899072647, -0.7287588119506836, 0.6759000420570374)","(-0.014181339181959629, -0.00933771301060915, -0.0026964517310261726)","(0.0988433837890625, -0.037982177734375004, 0.1431060791015625)",1624948028,607147932
1093058,"(0.04553565755486488, -0.09987761080265045, -0.728765070438385, 0.6759002208709717)","(-0.02270345762372017, -0.018925096839666367, -3.3289528801105917e-05)","(0.088226318359375, -0.036785888671875, 0.17645263671875)",1624948028,612128734
1093059,"(0.04552964121103287, -0.09987397491931915, -0.7287652492523193, 0.675900936126709)","(-0.004061322193592787, -0.006674550473690033, 0.0004993429174646735)","(0.026019287109375, 0.016000366210937502, 0.25301513671875003)",1624948028,617153167
1093060,"(0.04550653323531151, -0.09984779357910156, -0.7287672162055969, 0.6759042739868164)","(0.010852386243641376, -0.010402977466583252, 0.0010319753782823682)","(-0.012261962890625, -0.026467895507812502, 0.3055023193359375)",1624948028,622173547
1093061,"(0.04552127420902252, -0.09981595724821091, -0.7287710309028625, 0.675903856754303)","(0.014048180542886257, 0.005575995892286301, -0.007490143645554781)","(-0.160003662109375, -0.0405242919921875, 0.157012939453125)",1624948028,637198925
1093062,"(0.04555296152830124, -0.09985502064228058, -0.7287680506706238, 0.6758991479873657)","(0.002330266870558262, 0.014630747959017754, 0.004760402720421553)","(-0.054879760742187506, 0.1404144287109375, -0.09166564941406251)",1624948028,638200283
1093063,"(0.04555296152830124, -0.09985502064228058, -0.7287680506706238, 0.6758991479873657)","(0.002330266870558262, 0.014630747959017754, 0.004760402720421553)","(-0.054879760742187506, 0.1404144287109375, -0.09166564941406251)",1624948028,638685464
1093064,"(0.04555296152830124, -0.09985502064228058, -0.7287680506706238, 0.6758991479873657)","(0.002330266870558262, 0.014630747959017754, 0.004760402720421553)","(-0.054879760742187506, 0.1404144287109375, -0.09166564941406251)",1624948028,642148017
1093065,"(0.04554010555148125, -0.09988777339458466, -0.7287641763687134, 0.6758993864059448)","(0.0039281644858419895, 0.021022336557507515, 0.005293034948408604)","(0.1502838134765625, 0.0396270751953125, -0.19200439453125)",1624948028,647160053
1093066,"(0.045575983822345734, -0.09989555925130844, -0.7287645936012268, 0.6758953332901001)","(0.001797634526155889, 0.016761276870965958, 0.004760402720421553)","(-0.122021484375, 0.12037658691406251, -0.1727142333984375)",1624948028,652103185
1093067,"(0.04556626081466675, -0.09990713745355606, -0.7287630438804626, 0.6758959293365479)","(0.00552606163546443, -0.001880858326330781, -0.0026964517310261726)","(0.064300537109375, -0.027963256835937502, -0.1727142333984375)",1624948028,657183647
1093068,"(0.045551847666502, -0.09990943223237991, -0.7287623286247253, 0.6758973598480225)","(0.001797634526155889, -0.004011387936770916, 0.0015646078391000628)","(-0.0171966552734375, -0.013458251953125002, -0.0100189208984375)",1624948028,662098407
1093069,"(0.04555597901344299, -0.09991759061813354, -0.728761613368988, 0.6758966445922852)","(0.001797634526155889, -0.01785983145236969, 0.006890932098031044)","(0.011364746093750001, 0.043664550781250006, -0.0052337646484375)",1624948028,667092084
1093070,"(0.045545946806669235, -0.09993041306734085, -0.7287599444389343, 0.6758973002433777)","(-0.015246603637933731, -0.014131404459476471, -0.003761716652661562)","(0.09719848632812501, 0.05802001953125, 0.2148834228515625)",1624948028,672155141
1093071,"(0.04546082392334938, -0.09992004185914993, -0.7287734150886536, 0.6758900284767151)","(-0.02270345762372017, -0.02105562575161457, -0.004294348880648613)","(0.06265563964843751, -0.045907592773437506, 0.18602294921875)",1624948028,677121162
1093072,"(0.04544491693377495, -0.09988540410995483, -0.7287764549255371, 0.6758928894996643)","(-0.007789749652147293, -0.01466403715312481, -0.004826981574296951)","(-0.0423187255859375, -0.1266571044921875, 0.3198577880859375)",1624948028,682134389
1093073,"(0.045431945472955704, -0.09986849129199982, -0.7287777662277222, 0.6758948564529419)","(-0.010985543951392174, -0.005076652858406305, -0.0010985544649884105)","(0.015103149414062501, -0.03050537109375, 0.39627075195312506)",1624948028,687111377
1093074,"(0.04541652277112007, -0.09985525161027908, -0.7287786602973938, 0.6758968830108643)","(-0.004061322193592787, -0.0029461232479661703, -0.0010985544649884105)","(0.029458618164062502, -0.049197387695312504, 0.28142700195312503)",1624948028,692139863
1093075,"(0.045418351888656616, -0.09983586519956589, -0.7287807464599609, 0.6758974194526672)","(0.006591326557099819, 0.01090232003480196, 0.0026298726443201303)","(-0.075665283203125, 0.0275146484375, 0.07073059082031251)",1624948028,697153806
1093076,"(0.0454200804233551, -0.09984283149242401, -0.7287800908088684, 0.675896942615509)","(0.011385018937289715, 0.014098115265369415, -0.011218571104109287)","(0.010467529296875, 0.0130096435546875, -0.087030029296875)",1624948028,702146530
1093077,"(0.04542308300733566, -0.09986522793769836, -0.7287778258323669, 0.6758958697319031)","(0.010852386243641376, 0.011967585422098637, 0.008488829247653484)","(0.05323486328125, 0.0557769775390625, -0.19230346679687502)",1624948028,707093477
1093078,"(0.04541674628853798, -0.09988175332546234, -0.7287758588790894, 0.6758959293365479)","(0.010319753549993038, 0.007173893041908741, 0.00795619748532772)","(0.072076416015625, 0.01256103515625, -0.130096435546875)",1624948028,712172508
1093079,"(0.04539607837796211, -0.09991226345300674, -0.728771984577179, 0.6758970618247986)","(0.0001997371728066355, 0.00930442288517952, -0.005359613802284002)","(0.1718170166015625, 0.0028411865234375003, -0.19215393066406253)",1624948028,717157125
1093080,"(0.045411255210638046, -0.09991535544395447, -0.7287721633911133, 0.6758953332901001)","(-0.01577923633158207, 0.005575995892286301, 0.0010319753782823682)","(-0.062356567382812506, 0.0216827392578125, -0.2017242431640625)",1624948028,722174406
1093081,"(0.045411840081214905, -0.09993068128824234, -0.7287705540657043, 0.6758947372436523)","(-0.005126587115228176, -0.008805080316960812, 0.008488829247653484)","(0.0378326416015625, 0.021533203125, -0.18243408203125)",1624948028,727189779
1093082,"(0.045416004955768585, -0.0999201089143753, -0.7287718057632446, 0.6758946776390076)","(-0.0013981601223349571, -0.005609285552054644, 0.004227770026773214)","(-0.0527862548828125, -0.0213836669921875, 0.032748413085937504)",1624948028,732164859
1093083,"(0.04540681466460228, -0.09989224374294281, -0.7287744283676147, 0.6758966445922852)","(-0.002996057504788041, -0.009870344772934914, -0.0026964517310261726)","(0.00478515625, -0.06878662109375, 0.22893981933593752)",1624948028,737164258
1093084,"(0.045406192541122437, -0.09986141324043274, -0.7287776470184326, 0.6758977770805359)","(-0.0035286899656057358, -0.013598771765828133, -0.0005659219459630549)","(-0.08568420410156251, -0.0539825439453125, 0.334063720703125)",1624948028,742143154
1093085,"(0.045401062816381454, -0.09985379874706268, -0.7287782430648804, 0.675898551940918)","(0.0012650020653381944, -0.00933771301060915, -0.0026964517310261726)","(0.0148040771484375, 0.022729492187500002, 0.343634033203125)",1624948028,747162103
1093086,"(0.04540775343775749, -0.09984058141708374, -0.7287798523902893, 0.6758983135223389)","(-0.004593954887241125, -0.005076652858406305, -3.3289528801105917e-05)","(-0.056674194335937504, 0.0228790283203125, 0.2477813720703125)",1624948028,752160549
1093087,"(0.04541894048452377, -0.09984862059354782, -0.7287794351577759, 0.6758968830108643)","(-0.0013981601223349571, -0.0013482258655130863, -0.002163819270208478)","(-0.0040374755859375, 0.10392761230468751, 0.161798095703125)",1624948028,757097005
1093088,"(0.04542604833841324, -0.09983649104833603, -0.7287809252738953, 0.6758965253829956)","(-0.004593954887241125, 0.009837055578827858, 0.0010319753782823682)","(-0.061160278320312504, 0.0082244873046875, 0.1520782470703125)",1624948028,762131452
1093089,"(0.04543215036392212, -0.0998559519648552, -0.728779137134552, 0.6758952140808105)","(0.00552606163546443, 0.004510730970650911, 0.006890932098031044)","(0.039178466796875006, 0.07970275878906251, -0.07745971679687501)",1624948028,767152309
1093090,"(0.045489877462387085, -0.09989582747220993, -0.7287627458572388, 0.6759030818939209)","(0.026298727840185165, 0.014098115265369415, 0.004760402720421553)","(0.0681884765625, 0.03529052734375, -0.10108642578125)",1624948028,772093534
1093091,"(0.045506130903959274, -0.09992174804210663, -0.7287606000900269, 0.6759005188941956)","(-0.002996057504788041, 0.01622864417731762, -0.0026964517310261726)","(-0.0037384033203125004, 0.0635528564453125, -0.1774993896484375)",1624948028,777119398
1093092,"(0.04551882669329643, -0.09994340687990189, -0.7287587523460388, 0.6758984327316284)","(0.010852386243641376, 0.0013149363221600652, 0.007423564791679382)","(0.015252685546875, 0.09166564941406251, -0.1727142333984375)",1624948028,782139539
